key	qty 	date
ele3	3	20191204
ele3	2	20191205
ele3	6	20191207
ele3	5	20191209
ele3	3	20191210
ele3	1	20191212
ele3	1	20191214
ele3	1	20191215
ele3	2	20191216
ele3	1	20191217
ele3	1	20191218
ele3	3	20191219
ele3	3	20191220
ele3	2	20191221
ele3	2	20191222
ele3	2	20191224
ele3	1	20191225
ele3	2	20191227
ele3	2	20191228
ele3	2	20191229
ele3	2	20191230
ele9	1	20191218
ele9	1	20191220
ele9	1	20191226
ele9	1	20191229
ele9	1	20191230
ele9	1	20191231
fer0	46	20191215
fer0	56	20191217
fer0	129.5	20191230
fer0	77.5	20191202
fer0	72.5	20191211
fer0	82.5	20191216
fer0	192.5	20191229
fer0	85	20191204
fer0	5	20191206
fer0	145	20191201
fer0	45	20191205
fer0	120	20191209
fer0	45	20191210
fer0	10	20191212
fer0	10	20191214
fer0	60	20191219
fer0	95	20191221
fer0	85	20191222
fer0	60	20191224
fer0	10	20191225
fer0	95	20191227
fer0	135	20191228
fer0	85	20191231
fer0	125	20191203
fer0	75	20191207
fer0	75	20191208
fer0	25	20191213
fer0	250	20191218
fer0	75	20191220
fer0	25	20191223
fer11	0.5	20191203
fer11	2.5	20191204
fer11	0.5	20191206
fer11	1.5	20191214
fer11	5.5	20191216
fer11	0.5	20191222
fer11	2.5	20191226
fer11	2	20191228
fer11	7	20191230
fer11	3.5	20191231
fer11	11.75	20191212
fer11	1	20191201
fer11	1	20191202
fer11	1	20191210
fer11	3	20191215
fer11	2	20191217
fer11	4	20191218
fer11	1	20191220
fer11	1	20191221
fer11	1	20191224
fer11	1	20191225
fer11	4	20191227
fer11	4	20191229
fer11	10	20191211
fer11	25	20191209
fer11	25	20191219
fer12	41	20191203
fer12	26	20191217
fer12	101	20191229
fer12	2	20191225
fer12	22	20191228
fer12	50	20191204
fer12	50	20191208
fer12	210	20191209
fer12	30	20191211
fer12	10	20191219
fer12	70	20191231
fer12	60	20191205
fer12	60	20191206
fer12	20	20191210
fer12	20	20191214
fer12	80	20191216
fer12	20	20191220
fer12	20	20191224
fer12	60	20191226
fer12	20	20191230
fer13	1	20191203
fer13	1	20191209
fer13	1	20191213
fer13	1	20191216
fer13	1	20191218
fer13	5	20191224
fer13	20	20191230
fer13	25	20191206
fer14	25	20191204
fer14	161	20191205
fer14	61	20191208
fer14	44	20191210
fer14	41	20191212
fer14	22	20191216
fer14	9	20191217
fer14	27	20191219
fer14	19	20191221
fer14	16	20191224
fer14	51	20191228
fer14	36	20191229
fer14	86	20191230
fer14	70	20191201
fer14	72	20191203
fer14	22	20191209
fer14	27	20191231
fer14	55	20191211
fer14	21	20191213
fer14	53	20191218
fer14	3	20191220
fer14	34	20191202
fer14	59	20191222
fer14	20	20191206
fer14	15	20191207
fer14	20	20191214
fer14	30	20191215
fer14	40	20191223
fer14	50	20191226
fer14	125	20191227
fer14	10	20191225
fer15	1	20191202
fer15	0.5	20191209
fer15	3	20191203
fer15	3	20191206
fer15	6	20191230
fer15	5	20191216
fer15	10	20191204
fer15	10	20191207
fer15	10	20191211
fer16	66	20191202
fer16	71	20191203
fer16	1.5	20191206
fer16	0.5	20191208
fer16	39.5	20191209
fer16	45.5	20191210
fer16	36	20191211
fer16	115.5	20191216
fer16	26.5	20191217
fer16	0.5	20191228
fer16	81.5	20191231
fer16	39	20191201
fer16	1	20191207
fer16	80	20191212
fer16	111	20191213
fer16	1	20191215
fer16	73	20191218
fer16	42	20191204
fer16	62	20191230
fer16	10	20191205
fer16	10	20191224
fer16	10	20191225
fer16	35	20191226
fer16	10	20191227
fer16	25	20191214
fer16	100	20191229
fer17	30	20191201
fer17	10	20191209
fer17	50	20191217
fer17	70	20191229
fer17	20	20191204
fer17	20	20191205
fer17	20	20191211
fer17	40	20191214
fer17	20	20191225
fer17	40	20191228
fer17	20	20191230
fer17	80	20191231
fer18	5	20191203
fer18	5	20191221
fer18	25	20191210
fer21	7.1	20191201
fer21	15.3	20191202
fer21	16.3	20191203
fer21	20.3	20191204
fer21	12.2	20191205
fer21	9.35	20191206
fer21	10.05	20191207
fer21	6.3	20191208
fer21	18.9	20191210
fer21	7.1	20191211
fer21	10.35	20191212
fer21	5.9	20191213
fer21	1.95	20191214
fer21	8.8	20191216
fer21	9.8	20191217
fer21	5.85	20191218
fer21	4.4	20191219
fer21	2.95	20191220
fer21	9.8	20191221
fer21	17.4	20191222
fer21	1.45	20191223
fer21	1.25	20191224
fer21	3.25	20191225
fer21	7.7	20191226
fer21	4.25	20191228
fer21	14.45	20191229
fer21	8.95	20191231
fer21	1.4	20191215
fer21	7.55	20191227
fer21	14.1	20191209
fer21	8.7	20191230
fer22	25	20191227
fer22	50	20191228
fer22	25	20191229
fer23	0.25	20191201
fer23	1.25	20191202
fer23	0.5	20191203
fer23	5.5	20191204
fer23	1.25	20191207
fer23	15.25	20191209
fer23	0.75	20191210
fer23	0.5	20191215
fer23	0.5	20191218
fer23	0.25	20191223
fer23	0.75	20191228
fer23	26	20191205
fer23	15.5	20191206
fer23	0.5	20191216
fer23	0.5	20191219
fer23	1	20191220
fer23	1	20191229
fer23	1	20191227
fer23	7	20191208
fer23	2	20191224
fer23	12	20191230
fer23	8	20191214
fer23	30	20191213
fer24	30	20191202
fer24	71	20191211
fer24	126	20191215
fer24	39	20191216
fer24	80	20191230
fer24	2.5	20191203
fer24	168	20191231
fer24	64	20191229
fer24	110	20191204
fer24	35	20191205
fer24	80	20191206
fer24	60	20191207
fer24	45	20191208
fer24	10	20191209
fer24	25	20191212
fer24	45	20191217
fer24	205	20191227
fer24	75	20191210
fer24	25	20191213
fer24	50	20191218
fer24	25	20191219
fer24	50	20191220
fer24	25	20191221
fer24	50	20191222
fer24	100	20191223
fer24	75	20191226
fer24	50	20191228
fer25	0.1	20191201
fer25	0.1	20191227
fer25	26.5	20191207
fer25	1	20191223
fer25	1	20191231
fer25	2	20191221
fer25	5	20191211
fer25	25	20191216
fer27	11	20191203
fer27	2	20191226
fer27	5.5	20191204
fer27	2.5	20191220
fer27	3	20191223
fer27	3	20191230
fer27	4	20191211
fer27	4	20191217
fer27	10	20191219
fer27	10	20191225
fer27	20	20191216
fer27	25	20191207
fer28	1	20191201
fer28	1	20191208
fer28	3.5	20191209
fer28	1	20191210
fer28	1	20191217
fer28	1	20191231
fer28	2.5	20191213
fer28	10	20191215
fer29	0.53	20191211
fer29	0.03	20191231
fer29	0.06	20191230
fer29	0.09	20191220
fer29	0.3	20191227
fer29	0.7	20191207
fer29	1	20191221
fer29	25	20191219
fer3	175.5	20191230
fer3	26	20191216
fer3	36	20191227
fer3	2	20191208
fer3	4	20191213
fer3	55	20191211
fer3	30	20191223
fer3	20	20191214
fer3	10	20191224
fer3	25	20191201
fer3	75	20191204
fer3	50	20191205
fer3	50	20191206
fer3	275	20191207
fer3	75	20191209
fer3	25	20191212
fer3	25	20191215
fer3	25	20191218
fer3	50	20191220
fer3	75	20191225
fer3	50	20191226
fer3	125	20191228
fer3	125	20191229
fer3	150	20191231
fer30	1	20191203
fer30	1	20191223
fer31	2.5	20191209
fer32	1	20191231
fer34	77	20191228
fer34	5	20191203
fer34	80	20191207
fer34	20	20191212
fer34	60	20191215
fer34	35	20191217
fer34	25	20191201
fer34	50	20191202
fer34	25	20191204
fer34	25	20191206
fer34	50	20191208
fer34	75	20191211
fer34	25	20191213
fer34	50	20191214
fer34	50	20191216
fer34	25	20191218
fer34	25	20191219
fer34	25	20191223
fer34	25	20191224
fer34	25	20191225
fer34	50	20191227
fer34	325	20191229
fer34	125	20191230
fer34	25	20191231
fer37	2.5	20191204
fer37	2.5	20191218
fer38	2	20191228
fer38	5	20191231
fer39	2.5	20191203
fer39	2.5	20191213
fer39	0.5	20191214
fer39	2.5	20191224
fer39	4	20191226
fer39	0.5	20191227
fer39	2	20191206
fer39	4.5	20191216
fer39	4	20191218
fer39	4	20191219
fer39	2.5	20191202
fer39	5	20191215
fer39	22.5	20191222
fer39	3	20191205
fer39	3	20191207
fer39	5	20191221
fer39	5	20191225
fer39	30	20191229
fer39	10	20191230
fer4	4.5	20191229
fer4	1	20191201
fer4	16	20191206
fer4	2	20191221
fer4	3	20191205
fer4	28	20191227
fer4	3	20191231
fer4	54	20191228
fer4	5	20191202
fer4	5	20191223
fer4	10	20191204
fer4	10	20191215
fer4	25	20191208
fer4	25	20191209
fer4	50	20191211
fer4	25	20191216
fer40	40.5	20191201
fer40	50.5	20191223
fer40	51	20191214
fer40	42	20191220
fer40	93	20191206
fer40	23	20191207
fer40	73	20191209
fer40	95	20191203
fer40	5	20191210
fer40	80	20191205
fer40	10	20191215
fer40	150	20191219
fer40	30	20191224
fer40	30	20191226
fer40	120	20191227
fer40	130	20191228
fer40	50	20191229
fer40	60	20191230
fer40	20	20191204
fer40	40	20191208
fer40	120	20191211
fer40	40	20191212
fer40	80	20191213
fer40	20	20191216
fer40	20	20191217
fer40	60	20191218
fer40	20	20191221
fer40	40	20191222
fer40	20	20191225
fer40	60	20191231
fer42	3.5	20191204
fer42	1	20191206
fer42	3.5	20191210
fer42	1	20191217
fer42	1	20191218
fer42	7	20191229
fer42	13.5	20191230
fer42	2.5	20191201
fer42	10	20191205
fer42	2.5	20191214
fer42	2.5	20191219
fer42	2.5	20191220
fer42	3	20191202
fer42	3	20191216
fer42	15	20191207
fer42	10	20191213
fer42	10	20191231
fer42	15	20191223
fer44	1	20191218
fer44	11	20191228
fer44	81	20191230
fer44	2.5	20191224
fer44	2.5	20191225
fer44	30.5	20191231
fer44	3	20191203
fer44	8	20191207
fer44	3	20191219
fer44	5	20191211
fer44	5	20191217
fer44	10	20191206
fer44	35	20191216
fer44	10	20191229
