key	qty	date 
agg1	25	20200705
agg10	1	20200709
agg10	2	20200713
agg10	121	20200716
agg10	41	20200720
agg10	55	20200701
agg10	85	20200703
agg10	25	20200705
agg10	25	20200708
agg10	215	20200724
agg10	5	20200725
agg10	55	20200701
agg10	30	20200706
agg10	215	20200724
agg10	25	20200705
agg10	30	20200706
agg10	25	20200708
agg10	140	20200711
agg10	100	20200712
agg10	40	20200714
agg10	121	20200716
agg10	20	20200719
agg10	20	20200723
agg10	140	20200728
agg10	20	20200729
agg10	80	20200731
agg10	55	20200701
agg10	80	20200715
agg10	40	20200718
agg10	41	20200720
agg10	40	20200730
agg10	80	20200731
agg10	85	20200703
agg10	100	20200712
agg10	140	20200711
agg10	140	20200728
agg10	400	20200704
agg10	215	20200724
agg2	101	20200704
agg2	151	20200705
agg2	291	20200712
agg2	141	20200731
agg2	185	20200701
agg2	55	20200702
agg2	151	20200705
agg2	105	20200707
agg2	165	20200710
agg2	125	20200716
agg2	285	20200717
agg2	55	20200702
agg2	110	20200703
agg2	151	20200705
agg2	291	20200712
agg2	285	20200717
agg2	130	20200718
agg2	185	20200701
agg2	110	20200703
agg2	101	20200704
agg2	151	20200705
agg2	600	20200706
agg2	160	20200709
agg2	165	20200710
agg2	120	20200711
agg2	291	20200712
agg2	560	20200713
agg2	200	20200714
agg2	20	20200715
agg2	125	20200716
agg2	285	20200717
agg2	130	20200718
agg2	260	20200719
agg2	200	20200721
agg2	200	20200722
agg2	320	20200723
agg2	140	20200724
agg2	60	20200725
agg2	160	20200726
agg2	420	20200728
agg2	200	20200729
agg2	40	20200730
agg2	141	20200731
agg2	185	20200701
agg2	55	20200702
agg2	110	20200703
agg2	151	20200705
agg2	600	20200706
agg2	105	20200707
agg2	160	20200709
agg2	291	20200712
agg2	560	20200713
agg2	200	20200714
agg2	285	20200717
agg2	260	20200719
agg2	200	20200721
agg2	320	20200723
agg2	200	20200729
agg2	141	20200731
agg2	105	20200707
agg2	160	20200709
agg2	165	20200710
agg2	291	20200712
agg2	560	20200713
agg2	125	20200716
agg2	130	20200718
agg2	200	20200729
agg2	185	20200701
agg2	560	20200713
agg2	285	20200717
agg2	160	20200726
agg2	200	20200722
agg2	560	20200713
agg2	600	20200706
agg2	420	20200728
agg3	471	20200715
agg3	806	20200725
agg3	261	20200728
agg3	911	20200730
agg3	570	20200716
agg3	345	20200717
agg3	545	20200721
agg3	465	20200723
agg3	330	20200724
agg3	806	20200725
agg3	80	20200701
agg3	70	20200709
agg3	471	20200715
agg3	250	20200718
agg3	490	20200719
agg3	310	20200722
agg3	911	20200730
agg3	20	20200710
agg3	471	20200715
agg3	570	20200716
agg3	345	20200717
agg3	250	20200718
agg3	490	20200719
agg3	1120	20200720
agg3	545	20200721
agg3	310	20200722
agg3	465	20200723
agg3	330	20200724
agg3	806	20200725
agg3	700	20200726
agg3	400	20200727
agg3	261	20200728
agg3	180	20200729
agg3	911	20200730
agg3	400	20200731
agg3	80	20200701
agg3	570	20200716
agg3	490	20200719
agg3	545	20200721
agg3	310	20200722
agg3	465	20200723
agg3	330	20200724
agg3	806	20200725
agg3	400	20200727
agg3	261	20200728
agg3	180	20200729
agg3	911	20200730
agg3	400	20200731
agg3	70	20200709
agg3	471	20200715
agg3	490	20200719
agg3	1120	20200720
agg3	465	20200723
agg3	806	20200725
agg3	700	20200726
agg3	911	20200730
agg3	400	20200731
agg3	570	20200716
agg3	1120	20200720
agg3	310	20200722
agg3	465	20200723
agg3	806	20200725
agg3	570	20200716
agg3	545	20200721
agg3	471	20200715
agg3	400	20200731
agg3	1120	20200720
agg3	250	20200718
agg3	700	20200726
agg3	261	20200728
agg3	1120	20200720
agg3	400	20200727
agg3	911	20200730
agg3	806	20200725
agg4	231	20200703
agg4	271	20200704
agg4	291	20200705
agg4	497	20200706
agg4	466	20200709
agg4	818	20200711
agg4	266	20200713
agg4	265	20200714
agg4	306	20200717
agg4	109	20200725
agg4	482	20200726
agg4	141	20200728
agg4	455	20200701
agg4	271	20200704
agg4	291	20200705
agg4	497	20200706
agg4	325	20200707
agg4	185	20200708
agg4	466	20200709
agg4	818	20200711
agg4	745	20200712
agg4	266	20200713
agg4	265	20200714
agg4	215	20200715
agg4	306	20200717
agg4	375	20200718
agg4	310	20200719
agg4	665	20200720
agg4	235	20200721
