key	qty	dates
pes6	2	20200923
pes7	91	20200902
pes7	4	20200915
pes7	2	20200919
pes7	3	20200921
pes7	2	20200929
pes7	4	20200915
pes7	2	20200916
pes7	6	20200930
pes7	6	20200905
pes7	6	20200923
pes7	91	20200902
pes8	1	20200922
pes8	2	20200927
pes8	4	20200906
pes8	4	20200917
pes8	4	20200930
pes8	6	20200905
pes8	6	20200921
pes8	8	20200901
pes8	8	20200903
pes9	1	20200901
pes9	3	20200904
pes9	2	20200905
pes9	2	20200906
pes9	2	20200907
pes9	1	20200908
pes9	2	20200909
pes9	1	20200910
pes9	6	20200912
pes9	3	20200913
pes9	1	20200914
pes9	3	20200915
pes9	1	20200916
pes9	3	20200917
pes9	3	20200918
pes9	2	20200919
pes9	1	20200920
pes9	2	20200922
pes9	1	20200923
pes9	3	20200924
pes9	3	20200925
pes9	3	20200926
pes9	7	20200927
pes9	6	20200928
pes9	4	20200929
pes9	4	20200930
pol0	46	20200927
pol0	43	20200914
pol0	52	20200917
pol0	33	20200905
pol0	112	20200909
pol0	249	20200908
pol0	178	20200915
pol0	170	20200929
pol0	100	20200904
pol0	125	20200906
pol0	249	20200908
pol0	25	20200910
pol0	101	20200912
pol0	117	20200913
pol0	43	20200914
pol0	415	20200925
pol0	71	20200926
pol0	46	20200927
pol0	43	20200914
pol0	116	20200924
pol0	71	20200926
pol0	117	20200913
pol0	92	20200903
pol0	112	20200909
pol0	28	20200916
pol0	78	20200922
pol0	92	20200901
pol0	80	20200902
pol0	92	20200903
pol0	100	20200904
pol0	33	20200905
pol0	125	20200906
pol0	86	20200907
pol0	249	20200908
pol0	112	20200909
pol0	25	20200910
pol0	70	20200911
pol0	101	20200912
pol0	117	20200913
pol0	43	20200914
pol0	178	20200915
pol0	28	20200916
pol0	52	20200917
pol0	80	20200918
pol0	60	20200919
pol0	142	20200920
pol0	212	20200921
pol0	78	20200922
pol0	100	20200923
pol0	116	20200924
pol0	415	20200925
pol0	71	20200926
pol0	46	20200927
pol0	170	20200928
pol0	170	20200929
pol0	142	20200930
pol0	92	20200901
pol0	142	20200920
pol0	212	20200921
pol0	142	20200930
pol0	92	20200903
pol0	112	20200909
pol0	86	20200907
pol0	112	20200909
pol0	101	20200912
pol0	170	20200929
pol0	92	20200901
pol0	80	20200902
pol0	92	20200903
pol0	100	20200904
pol0	33	20200905
pol0	125	20200906
pol0	86	20200907
pol0	249	20200908
pol0	70	20200911
pol0	117	20200913
pol0	43	20200914
pol0	178	20200915
pol0	52	20200917
pol0	80	20200918
pol0	60	20200919
pol0	142	20200920
pol0	212	20200921
pol0	78	20200922
pol0	100	20200923
pol0	116	20200924
pol0	170	20200928
pol0	170	20200929
pol0	142	20200930
pol0	92	20200903
pol0	249	20200908
pol0	101	20200912
pol0	178	20200915
pol0	80	20200918
pol0	142	20200920
pol0	212	20200921
pol0	212	20200921
pol0	100	20200923
pol0	178	20200915
pol0	415	20200925
pol1	1	20200903
pol1	2	20200914
pol1	35	20200922
pol1	1	20200930
pol1	2	20200902
pol1	2	20200906
pol1	44	20200928
pol1	8	20200919
pol1	7	20200923
pol1	35	20200922
pol1	7	20200923
pol1	8	20200919
pol1	6	20200926
pol1	10	20200904
pol1	24	20200913
pol1	10	20200927
pol1	44	20200928
pol1	10	20200929
pol1	44	20200928
pol1	24	20200913
pol1	20	20200908
pol1	44	20200928
pol1	35	20200922
pol1	30	20200924
pol1	40	20200911
pol1	100	20200925
pol10	8	20200921
pol10	17	20200912
pol11	24	20200909
pol12	10	20200919
pol12	50	20200910
pol13	10	20200928
pol13	25	20200920
pol14	3	20200901
pol14	4	20200903
pol14	2	20200904
pol14	2	20200906
pol14	2	20200907
pol14	2	20200909
pol14	1	20200910
pol14	1	20200911
pol14	4	20200913
pol14	4	20200914
pol14	7	20200915
pol14	2	20200917
pol14	3	20200918
pol14	2	20200919
pol14	2	20200920
pol14	2	20200921
pol14	1	20200922
pol14	1	20200923
pol14	1	20200924
pol14	5	20200925
pol14	7	20200926
pol14	2	20200927
pol14	9	20200928
pol14	2	20200929
pol14	1	20200930
pol14	5	20200925
pol14	7	20200926
pol14	9	20200928
pol14	3	20200916
pol14	7	20200915
pol15	10	20200901
pol15	1	20200902
pol15	1	20200903
pol15	2	20200907
pol15	3	20200908
pol15	3	20200909
pol15	2	20200911
pol15	3	20200914
pol15	1	20200917
pol15	1	20200918
pol15	1	20200920
pol15	1	20200922
pol15	1	20200924
pol15	1	20200927
pol15	2	20200928
pol15	5	20200929
pol15	4	20200930
pol15	3	20200908
pol15	3	20200914
pol15	2	20200925
pol15	4	20200930
pol15	5	20200929
pol15	10	20200901
pol16	20	20200901
pol16	1	20200903
pol16	3	20200904
pol16	1	20200905
pol16	1	20200906
pol16	1	20200907
pol16	1	20200908
pol16	1	20200909
pol16	2	20200910
pol16	2	20200912
pol16	6	20200913
pol16	5	20200914
pol16	1	20200915
pol16	1	20200917
pol16	1	20200918
pol16	3	20200919
pol16	2	20200920
pol16	3	20200921
pol16	1	20200922
pol16	1	20200923
pol16	6	20200925
pol16	5	20200926
pol16	4	20200927
pol16	6	20200928
pol16	10	20200930
pol16	6	20200913
pol16	3	20200919
pol16	5	20200926
pol16	6	20200928
pol16	10	20200930
pol16	3	20200911
pol16	6	20200913
pol16	5	20200914
pol16	6	20200925
pol16	10	20200930
pol16	4	20200929
pol16	20	20200901
pol16	20	20200901
pol17	5	20200901
pol17	1	20200902
pol17	2	20200904
pol17	1	20200906
pol17	2	20200909
pol17	1	20200910
pol17	1	20200911
pol17	2	20200913
pol17	1	20200914
pol17	2	20200915
pol17	1	20200916
pol17	1	20200920
pol17	8	20200922
pol17	1	20200923
pol17	1	20200925
pol17	2	20200926
pol17	4	20200928
pol17	1	20200929
pol17	3	20200930
pol17	8	20200922
pol17	3	20200930
pol17	3	20200908
pol17	5	20200901
pol18	1	20200902
pol18	1	20200904
pol18	1	20200905
pol18	1	20200907
pol18	1	20200910
pol18	1	20200914
pol18	1	20200915
pol18	1	20200917
pol18	1	20200918
pol18	1	20200920
pol18	1	20200921
pol18	1	20200925
pol18	2	20200927
pol18	1	20200930
pol18	2	20200901
pol18	2	20200911
pol18	2	20200922
pol18	2	20200928
pol18	2	20200929
pol19	1	20200901
pol19	2	20200902
pol19	1	20200903
pol19	1	20200906
pol19	1	20200907
pol19	1	20200908
pol19	1	20200909
pol19	1	20200911
pol19	1	20200912
pol19	7	20200914
pol19	2	20200917
pol19	1	20200919
pol19	1	20200920
pol19	3	20200921
pol19	2	20200922
pol19	4	20200923
pol19	1	20200924
pol19	3	20200925
pol19	2	20200926
pol19	4	20200929
pol19	2	20200930
pol19	7	20200914
pol19	4	20200915
pol19	4	20200929
pol2	95	20200913
pol2	93	20200916
pol2	137	20200906
pol2	58	20200908
pol2	22	20200910
pol2	95	20200913
pol2	52	20200915
pol2	93	20200916
pol2	107	20200919
pol2	107	20200920
pol2	224	20200921
pol2	38	20200903
pol2	73	20200905
pol2	57	20200907
pol2	95	20200913
pol2	107	20200919
pol2	224	20200921
pol2	17	20200922
pol2	164	20200902
pol2	38	20200903
pol2	135	20200909
pol2	239	20200914
pol2	107	20200919
pol2	224	20200921
pol2	17	20200922
pol2	55	20200901
pol2	38	20200903
pol2	137	20200906
pol2	57	20200907
pol2	135	20200909
pol2	95	20200913
pol2	239	20200914
pol2	20	20200917
pol2	50	20200918
pol2	107	20200920
pol2	224	20200921
pol2	86	20200904
pol2	137	20200906
pol2	57	20200907
pol2	58	20200908
pol2	107	20200919
pol2	135	20200909
pol2	55	20200901
pol2	164	20200902
pol2	38	20200903
pol2	86	20200904
pol2	73	20200905
pol2	137	20200906
pol2	57	20200907
pol2	58	20200908
pol2	135	20200909
pol2	22	20200910
pol2	40	20200911
pol2	90	20200912
pol2	95	20200913
pol2	239	20200914
pol2	52	20200915
pol2	93	20200916
pol2	20	20200917
pol2	50	20200918
pol2	107	20200919
pol2	107	20200920
pol2	224	20200921
pol2	17	20200922
pol2	107	20200919
pol2	137	20200906
pol2	95	20200913
pol2	55	20200901
pol2	137	20200906
pol2	58	20200908
pol2	239	20200914
pol2	107	20200920
pol2	224	20200921
pol2	164	20200902
pol2	164	20200902
pol2	73	20200905
pol2	239	20200914
pol2	93	20200916
pol2	224	20200921
pol2	135	20200909
pol20	1	20200901
pol20	1	20200904
pol20	1	20200905
pol20	2	20200907
pol20	1	20200908
pol20	1	20200911
pol20	2	20200912
pol20	2	20200913
pol20	1	20200915
pol20	2	20200916
pol20	1	20200917
pol20	1	20200918
pol20	1	20200921
pol20	1	20200922
pol20	2	20200924
pol20	3	20200925
pol20	3	20200927
pol20	5	20200928
pol20	3	20200929
pol20	1	20200930
pol20	2	20200906
pol20	2	20200923
pol20	3	20200925
pol21	19	20200901
pol21	10	20200909
pol21	63	20200910
pol21	10	20200917
pol21	12	20200918
pol21	7	20200920
pol21	6	20200921
pol21	4	20200922
pol21	15	20200923
pol21	1	20200924
pol21	1	20200925
pol21	38	20200927
pol21	19	20200901
pol21	6	20200903
pol21	12	20200907
pol21	2	20200911
pol21	5	20200912
pol21	4	20200913
pol21	15	20200923
pol21	13	20200930
pol21	19	20200901
pol21	67	20200908
pol21	10	20200909
pol21	5	20200912
pol21	38	20200927
pol21	19	20200901
pol21	6	20200903
pol21	8	20200904
pol21	12	20200907
pol21	4	20200914
pol21	8	20200916
pol21	10	20200917
pol21	7	20200920
pol21	6	20200921
pol21	4	20200926
pol21	38	20200927
pol21	8	20200928
pol21	4	20200929
pol21	13	20200930
pol21	5	20200905
pol21	5	20200915
pol21	10	20200917
pol21	38	20200927
pol21	13	20200930
pol21	12	20200907
pol21	67	20200908
pol21	15	20200923
pol21	38	20200927
pol21	63	20200910
pol22	40	20200901
pol22	10	20200905
pol22	9	20200911
pol22	15	20200914
pol22	11	20200915
pol22	2	20200916
pol22	13	20200919
pol22	14	20200927
pol22	17	20200928
pol22	23	20200930
pol22	40	20200901
pol22	7	20200902
pol22	6	20200903
pol22	9	20200911
pol22	2	20200917
pol22	29	20200921
pol22	31	20200922
pol22	23	20200930
pol22	25	20200904
pol22	10	20200905
pol22	7	20200907
pol22	8	20200909
pol22	9	20200911
pol22	13	20200920
pol22	29	20200921
pol22	31	20200922
pol22	13	20200926
pol22	14	20200927
pol22	17	20200928
pol22	13	20200929
pol22	40	20200901
pol22	6	20200903
pol22	25	20200904
pol22	10	20200905
pol22	7	20200907
pol22	14	20200908
pol22	15	20200914
pol22	29	20200921
pol22	40	20200901
pol22	7	20200902
pol22	25	20200904
pol22	10	20200906
pol22	8	20200909
pol22	35	20200910
pol22	16	20200913
pol22	13	20200919
pol22	31	20200922
pol22	13	20200926
pol22	13	20200929
pol22	40	20200901
pol22	16	20200913
pol22	13	20200919
pol22	31	20200922
pol22	29	20200921
pol22	40	20200901
pol22	14	20200908
pol22	35	20200910
pol22	15	20200914
pol22	11	20200915
pol22	10	20200918
pol22	13	20200920
pol22	29	20200921
pol22	14	20200927
pol22	17	20200928
pol22	23	20200930
pol22	35	20200910
pol23	1	20200917
pol23	1	20200928
pol23	1	20200929
pol23	1	20200930
pol23	12	20200902
pol23	4	20200911
pol23	5	20200913
pol23	4	20200914
pol23	4	20200922
pol23	5	20200913
pol23	4	20200923
pol23	5	20200904
pol23	12	20200902
pol23	10	20200906
pol23	10	20200924
pol24	16	20200901
pol24	5	20200904
pol24	12	20200906
pol24	1	20200909
pol24	9	20200915
pol24	1	20200924
pol24	1	20200927
pol24	2	20200929
pol24	5	20200904
pol24	8	20200908
pol24	14	20200913
pol24	9	20200915
pol24	4	20200920
pol24	24	20200921
pol24	16	20200901
pol24	10	20200912
pol24	14	20200913
pol24	24	20200921
pol3	7	20200920
pol3	7	20200926
pol3	38	20200901
pol3	8	20200908
pol3	8	20200925
pol3	20	20200906
pol3	38	20200901
pol3	50	20200904
pol3	50	20200927
pol4	10	20200917
pol4	13	20200909
pol4	3	20200929
pol4	10	20200917
pol4	4	20200924
pol4	15	20200904
pol4	10	20200908
pol4	12	20200918
pol4	5	20200919
pol4	30	20200921
pol4	16	20200911
pol4	6	20200927
pol4	7	20200907
pol4	12	20200918
pol4	15	20200904
pol4	13	20200909
pol4	16	20200911
pol4	10	20200914
pol4	30	20200915
pol4	14	20200923
pol4	20	20200913
pol4	30	20200915
pol4	30	20200921
pol4	20	20200930
pol5	11	20200904
pol5	84	20200906
pol5	1	20200911
pol5	67	20200913
pol5	16	20200921
pol5	61	20200922
pol5	8	20200926
pol5	147	20200907
pol5	8	20200926
pol5	33	20200914
pol5	80	20200920
pol5	14	20200903
pol5	59	20200927
pol5	75	20200902
pol5	84	20200906
pol5	147	20200907
pol5	83	20200910
pol5	35	20200919
pol5	80	20200920
pol5	16	20200921
pol5	49	20200925
pol5	8	20200926
pol5	59	20200927
pol5	25	20200930
pol5	84	20200906
pol5	67	20200913
pol5	49	20200925
pol5	20	20200901
pol5	75	20200902
pol5	14	20200903
pol5	11	20200904
pol5	20	20200905
pol5	84	20200906
pol5	147	20200907
pol5	70	20200908
pol5	40	20200909
pol5	83	20200910
pol5	20	20200912
pol5	67	20200913
pol5	33	20200914
pol5	40	20200915
pol5	20	20200916
pol5	40	20200917
pol5	10	20200918
pol5	35	20200919
pol5	80	20200920
pol5	16	20200921
pol5	61	20200922
pol5	40	20200923
pol5	60	20200924
pol5	49	20200925
pol5	140	20200928
pol5	20	20200929
pol5	25	20200930
pol5	80	20200920
pol5	83	20200910
pol5	140	20200928
pol5	84	20200906
pol5	67	20200913
pol5	75	20200902
pol5	147	20200907
pol5	80	20200920
pol5	70	20200908
pol5	59	20200927
pol5	140	20200928
pol6	29	20200907
pol6	72	20200909
pol6	159	20200910
pol6	176	20200911
pol6	300	20200912
pol6	388	20200913
pol6	170	20200914
pol6	244	20200915
pol6	173	20200916
pol6	191	20200917
pol6	210	20200918
pol6	217	20200919
pol6	259	20200920
pol6	251	20200921
pol6	245	20200922
pol6	334	20200923
pol6	311	20200924
pol6	298	20200925
pol6	247	20200926
pol6	279	20200927
pol6	333	20200928
pol6	272	20200929
pol6	280	20200930
pol6	8	20200902
pol6	19	20200904
pol6	52	20200905
pol6	11	20200906
pol6	29	20200907
pol6	72	20200909
pol6	159	20200910
pol6	176	20200911
pol6	300	20200912
pol6	388	20200913
pol6	170	20200914
pol6	244	20200915
pol6	191	20200917
pol6	210	20200918
pol6	259	20200920
pol6	251	20200921
pol6	245	20200922
pol6	334	20200923
pol6	311	20200924
pol6	298	20200925
pol6	247	20200926
pol6	279	20200927
pol6	333	20200928
pol6	280	20200930
pol6	8	20200902
pol6	24	20200903
pol6	11	20200906
pol6	215	20200908
pol6	72	20200909
pol6	159	20200910
pol6	176	20200911
pol6	300	20200912
pol6	388	20200913
pol6	170	20200914
pol6	244	20200915
pol6	173	20200916
pol6	191	20200917
pol6	210	20200918
pol6	217	20200919
pol6	259	20200920
pol6	251	20200921
pol6	245	20200922
pol6	334	20200923
pol6	311	20200924
pol6	298	20200925
pol6	247	20200926
pol6	279	20200927
pol6	333	20200928
pol6	272	20200929
pol6	280	20200930
pol6	29	20200907
pol6	247	20200926
pol6	333	20200928
pol6	24	20200903
pol6	210	20200918
pol6	259	20200920
pol6	251	20200921
pol6	245	20200922
pol6	334	20200923
pol6	311	20200924
pol6	298	20200925
pol6	247	20200926
pol6	279	20200927
pol6	24	20200903
pol6	29	20200907
pol6	215	20200908
pol6	72	20200909
pol6	159	20200910
pol6	176	20200911
pol6	300	20200912
pol6	388	20200913
pol6	170	20200914
pol6	244	20200915
pol6	173	20200916
pol6	191	20200917
pol6	210	20200918
pol6	217	20200919
pol6	259	20200920
pol6	251	20200921
pol6	245	20200922
pol6	334	20200923
pol6	311	20200924
pol6	298	20200925
pol6	247	20200926
pol6	279	20200927
pol6	333	20200928
pol6	272	20200929
pol6	280	20200930
pol6	19	20200904
pol6	18	20200901
pol6	19	20200904
pol6	72	20200909
pol6	210	20200918
pol6	259	20200920
pol6	247	20200926
pol6	300	20200912
pol6	244	20200915
pol6	18	20200901
pol6	24	20200903
pol6	29	20200907
pol6	300	20200912
pol6	170	20200914
pol6	191	20200917
pol6	210	20200918
pol6	217	20200919
pol6	251	20200921
pol6	245	20200922
pol6	334	20200923
pol6	311	20200924
pol6	298	20200925
pol6	279	20200927
pol6	272	20200929
pol6	280	20200930
pol6	300	20200912
pol6	217	20200919
pol6	333	20200928
pol6	272	20200929
pol6	247	20200926
pol6	280	20200930
pol6	388	20200913
pol6	210	20200918
pol6	217	20200919
pol6	334	20200923
pol6	300	20200912
pol6	244	20200915
pol6	191	20200917
pol6	217	20200919
pol6	245	20200922
pol6	298	20200925
pol6	388	20200913
pol6	251	20200921
pol6	333	20200928
pol6	52	20200905
pol6	215	20200908
pol6	244	20200915
pol6	259	20200920
pol6	333	20200928
pol6	280	20200930
pol7	5	20200909
pol7	5	20200915
pol7	10	20200924
pol7	5	20200926
pol7	25	20200930
pol7	10	20200914
pol7	20	20200905
pol7	25	20200930
pol8	1	20200929
pol8	2	20200908
pol8	5	20200903
pol8	5	20200911
pol8	11	20200920
pol8	6	20200906
pol8	15	20200907
pol8	6	20200909
pol8	11	20200920
pol8	7	20200912
pol8	8	20200921
pol8	8	20200922
pol8	8	20200923
pol8	17	20200925
pol8	15	20200907
pol8	17	20200925
pol8	10	20200928
pol9	14	20200909
pol9	20	20200923
pot1	6	20200902
pot1	13	20200906
pot1	1	20200907
pot1	2	20200911
pot1	1	20200912
pot1	2	20200913
pot1	2	20200914
pot1	1	20200915
pot1	2	20200916
pot1	1	20200918
pot1	4	20200920
pot1	1	20200921
pot1	8	20200922
pot1	3	20200925
pot1	1	20200927
pot1	1	20200928
pot1	3	20200925
pot1	8	20200922
pot1	5	20200924
pot1	8	20200909
pot1	13	20200906
pot10	3	20200902
pot10	13	20200908
pot10	13	20200911
pot10	78	20200915
pot10	3	20200917
pot10	3	20200918
pot10	3	20200919
pot10	36	20200920
pot10	35	20200921
pot10	3	20200926
pot10	3	20200929
pot10	10	20200903
pot10	10	20200907
pot10	13	20200908
pot10	13	20200911
pot10	10	20200913
pot10	10	20200914
pot10	36	20200920
pot10	35	20200921
pot10	10	20200922
pot10	10	20200928
pot10	10	20200930
pot10	12	20200905
pot10	78	20200915
pot10	12	20200923
pot100	1	20200915
pot100	1	20200926
pot100	4	20200911
pot100	6	20200927
pot100	4	20200901
pot100	4	20200920
pot100	4	20200922
pot100	38	20200925
pot100	6	20200927
pot100	74	20200929
pot100	14	20200906
pot100	6	20200910
pot100	12	20200913
pot100	6	20200924
pot100	14	20200906
pot100	10	20200909
pot100	10	20200914
pot100	10	20200916
pot100	55	20200918
pot100	64	20200908
pot100	38	20200925
pot100	60	20200902
pot100	20	20200905
pot100	20	20200907
pot100	20	20200912
pot100	40	20200917
pot100	40	20200923
pot100	38	20200925
pot100	74	20200929
pot100	55	20200918
pot100	64	20200908
pot100	50	20200919
pot100	74	20200929
pot101	15	20200920
pot101	30	20200911
pot101	12	20200914
pot101	12	20200915
pot101	15	20200920
pot101	16	20200930
pot101	48	20200903
pot101	12	20200915
pot101	16	20200928
pot101	30	20200929
pot101	53	20200901
pot101	16	20200902
pot101	6	20200904
pot101	36	20200905
pot101	6	20200907
pot101	18	20200908
pot101	12	20200909
pot101	30	20200911
pot101	16	20200912
pot101	12	20200915
pot101	16	20200916
pot101	52	20200918
pot101	15	20200920
pot101	46	20200921
pot101	26	20200922
pot101	46	20200923
pot101	22	20200925
pot101	16	20200928
pot101	30	20200929
pot101	16	20200930
pot101	12	20200914
pot101	16	20200930
pot101	53	20200901
pot101	16	20200902
pot101	16	20200912
pot101	10	20200913
pot101	16	20200916
pot101	52	20200918
pot101	46	20200921
pot101	46	20200923
pot101	22	20200925
pot101	48	20200903
pot101	48	20200903
pot101	30	20200911
pot101	52	20200918
pot101	26	20200922
pot101	30	20200929
pot101	53	20200901
pot101	36	20200905
pot102	1	20200907
pot102	27	20200923
pot102	7	20200924
pot102	2	20200902
pot102	2	20200919
pot102	32	20200921
pot102	27	20200923
pot102	24	20200906
pot102	28	20200912
pot102	16	20200920
pot102	32	20200921
pot102	16	20200905
pot102	6	20200908
pot102	28	20200912
pot102	30	20200913
pot102	32	20200921
pot102	27	20200923
pot102	7	20200924
pot102	16	20200905
pot102	24	20200906
pot102	22	20200911
pot102	10	20200916
pot102	40	20200918
pot102	32	20200921
pot102	10	20200922
pot102	22	20200911
pot102	28	20200912
pot102	16	20200920
pot102	20	20200904
pot102	40	20200918
pot103	7	20200901
pot103	8	20200902
pot103	11	20200904
pot103	17	20200909
pot103	26	20200911
pot103	57	20200913
pot103	10	20200920
pot103	29	20200923
pot103	1	20200924
pot103	61	20200925
pot103	8	20200902
pot103	24	20200906
pot103	8	20200912
pot103	18	20200915
pot103	14	20200917
pot103	10	20200920
pot103	12	20200921
pot103	29	20200923
pot103	12	20200929
pot103	8	20200902
pot103	16	20200914
pot103	61	20200925
pot103	12	20200929
pot103	7	20200901
pot103	6	20200905
pot103	24	20200906
pot103	12	20200907
pot103	22	20200908
pot103	17	20200909
pot103	8	20200912
pot103	57	20200913
pot103	16	20200914
pot103	18	20200915
pot103	14	20200917
pot103	40	20200918
pot103	10	20200920
pot103	12	20200921
pot103	29	20200923
pot103	61	20200925
pot103	36	20200926
pot103	12	20200927
pot103	12	20200929
pot103	12	20200930
pot103	8	20200922
pot103	29	20200923
pot103	61	20200925
pot103	11	20200904
pot103	24	20200906
pot103	22	20200908
pot103	17	20200909
pot103	57	20200913
pot103	18	20200915
pot103	61	20200925
pot103	36	20200926
pot103	57	20200913
pot103	40	20200918
pot103	61	20200925
pot103	26	20200911
pot104	3	20200901
pot104	22	20200905
pot104	7	20200906
pot104	21	20200911
pot104	29	20200912
pot104	65	20200920
pot104	12	20200921
pot104	3	20200901
pot104	36	20200907
pot104	4	20200910
pot104	29	20200912
pot104	2	20200914
pot104	6	20200917
pot104	65	20200920
pot104	2	20200922
pot104	10	20200923
pot104	8	20200924
pot104	16	20200902
pot104	22	20200905
pot104	20	20200909
pot104	4	20200913
pot104	14	20200915
pot104	4	20200918
pot104	65	20200920
pot104	8	20200924
pot104	16	20200902
pot104	7	20200906
pot104	36	20200907
pot104	20	20200909
pot104	20	20200919
pot104	65	20200920
pot104	10	20200923
pot104	22	20200905
pot104	29	20200912
pot104	36	20200907
pot104	20	20200909
pot104	21	20200911
pot104	14	20200915
pot104	65	20200920
pot104	12	20200921
pot104	29	20200912
pot104	20	20200919
pot104	20	20200904
pot104	65	20200920
pot105	1	20200907
pot105	5	20200921
pot105	3	20200923
pot105	4	20200901
pot105	2	20200908
pot105	6	20200916
pot105	8	20200917
pot105	6	20200918
pot105	2	20200919
pot105	2	20200922
pot105	3	20200923
pot105	4	20200912
pot105	24	20200913
pot105	6	20200916
pot105	5	20200921
pot105	6	20200902
pot105	6	20200911
pot105	8	20200917
pot105	10	20200925
pot105	12	20200914
pot105	16	20200928
pot105	20	20200903
pot105	24	20200913
pot107	9	20200907
pot107	1	20200911
pot107	1	20200926
pot107	9	20200907
pot107	10	20200913
pot107	2	20200920
pot107	2	20200924
pot107	4	20200908
pot107	4	20200930
pot107	6	20200923
pot107	10	20200913
pot107	10	20200925
pot108	6	20200920
pot12	60	20200911
pot12	360	20200916
pot12	140	20200917
pot12	100	20200918
pot12	300	20200919
pot12	260	20200920
pot12	200	20200922
pot12	220	20200924
pot12	640	20200925
pot12	720	20200926
pot12	540	20200928
pot12	560	20200929
pot12	320	20200930
pot12	40	20200912
pot12	40	20200915
pot12	300	20200919
pot12	560	20200921
pot12	200	20200922
pot12	220	20200924
pot12	640	20200925
pot12	500	20200927
pot12	540	20200928
pot12	560	20200929
pot12	360	20200916
pot12	140	20200917
pot12	100	20200918
pot12	300	20200919
pot12	260	20200920
pot12	560	20200921
pot12	200	20200922
pot12	60	20200923
pot12	220	20200924
pot12	640	20200925
pot12	720	20200926
pot12	500	20200927
pot12	540	20200928
pot12	560	20200929
pot12	320	20200930
pot12	260	20200920
pot12	560	20200921
pot12	220	20200924
pot12	640	20200925
pot12	500	20200927
pot12	540	20200928
pot12	360	20200916
pot12	560	20200921
pot12	720	20200926
pot13	18	20200904
pot13	18	20200908
pot13	6	20200911
pot13	12	20200913
pot13	6	20200914
pot13	18	20200904
pot13	18	20200908
pot13	12	20200930
pot15	15	20200905
pot15	11	20200906
pot15	11	20200907
pot15	7	20200909
pot15	1	20200910
pot15	3	20200911
pot15	6	20200913
pot15	1	20200918
pot15	27	20200920
pot15	5	20200921
pot15	14	20200923
pot15	13	20200924
pot15	18	20200925
pot15	23	20200926
pot15	13	20200928
pot15	11	20200930
pot15	15	20200905
pot15	11	20200906
pot15	11	20200907
pot15	2	20200912
pot15	6	20200913
pot15	10	20200914
pot15	2	20200916
pot15	9	20200919
pot15	5	20200921
pot15	18	20200925
pot15	23	20200926
pot15	13	20200928
pot15	11	20200929
pot15	11	20200930
pot15	11	20200906
pot15	6	20200913
pot15	9	20200915
pot15	3	20200917
pot15	3	20200927
pot15	11	20200929
pot15	11	20200930
pot15	10	20200914
pot15	27	20200920
pot15	9	20200922
pot15	23	20200926
pot15	11	20200930
pot15	10	20200903
pot15	15	20200905
pot15	11	20200906
pot15	25	20200908
pot15	9	20200919
pot15	27	20200920
pot15	9	20200922
pot15	23	20200926
pot15	11	20200907
pot15	7	20200909
pot15	9	20200915
pot15	27	20200920
pot15	13	20200924
pot15	13	20200928
pot15	23	20200926
pot15	25	20200908
pot15	27	20200920
pot15	14	20200923
pot15	18	20200925
pot16	36	20200901
pot16	70	20200902
pot16	20	20200903
pot16	17	20200904
pot16	4	20200905
pot16	9	20200906
pot16	11	20200907
pot16	19	20200908
pot16	48	20200909
pot16	41	20200910
pot16	61	20200911
pot16	91	20200912
pot16	68	20200914
pot16	40	20200915
pot16	71	20200917
pot16	59	20200920
pot16	45	20200921
pot16	35	20200922
pot16	78	20200923
pot16	33	20200925
pot16	46	20200926
pot16	58	20200927
pot16	25	20200928
pot16	36	20200901
pot16	70	20200902
pot16	20	20200903
pot16	4	20200905
pot16	9	20200906
pot16	11	20200907
pot16	19	20200908
pot16	48	20200909
pot16	61	20200911
pot16	91	20200912
pot16	56	20200913
pot16	68	20200914
pot16	46	20200916
pot16	17	20200918
pot16	66	20200919
pot16	35	20200922
pot16	78	20200923
pot16	33	20200925
pot16	46	20200926
pot16	25	20200928
pot16	2	20200929
pot16	17	20200904
pot16	41	20200910
pot16	40	20200915
pot16	66	20200919
pot16	59	20200920
pot16	33	20200925
pot16	58	20200927
pot16	17	20200904
pot16	11	20200907
pot16	61	20200911
pot16	40	20200915
pot16	59	20200920
pot16	45	20200921
pot16	58	20200927
pot16	36	20200901
pot16	70	20200902
pot16	20	20200903
pot16	19	20200908
pot16	48	20200909
pot16	41	20200910
pot16	61	20200911
pot16	91	20200912
pot16	56	20200913
pot16	68	20200914
pot16	40	20200915
pot16	46	20200916
pot16	71	20200917
pot16	17	20200918
pot16	66	20200919
pot16	59	20200920
pot16	45	20200921
pot16	35	20200922
pot16	78	20200923
pot16	50	20200924
pot16	33	20200925
pot16	46	20200926
pot16	58	20200927
pot16	25	20200928
pot16	66	20200919
pot16	70	20200902
pot16	46	20200926
pot17	2	20200902
pot17	1	20200904
pot17	1	20200905
pot17	6	20200906
pot17	10	20200908
pot17	6	20200909
pot17	6	20200911
pot17	1	20200912
pot17	5	20200913
pot17	5	20200914
pot17	6	20200915
pot17	3	20200916
pot17	1	20200917
pot17	2	20200918
pot17	8	20200919
pot17	3	20200920
pot17	9	20200921
pot17	11	20200924
pot17	3	20200925
pot17	4	20200926
pot17	5	20200927
pot17	4	20200929
pot17	14	20200901
pot17	16	20200910
pot17	5	20200914
pot17	8	20200919
pot17	3	20200920
pot17	9	20200921
