key,purchase_date,Sales
pot16,16/03/2021 00:00,3
pot16,16/03/2021 00:00,8
pot16,16/03/2021 00:00,25
pot16,16/03/2021 00:00,4
pot17,16/03/2021 00:00,5
pot17,16/03/2021 00:00,2
pot17,16/03/2021 00:00,6
pot18,16/03/2021 00:00,1
pot19,16/03/2021 00:00,6
pot19,16/03/2021 00:00,4
pot19,16/03/2021 00:00,3
pot19,16/03/2021 00:00,4
pot2,16/03/2021 00:00,3
pot2,16/03/2021 00:00,6
pot20,16/03/2021 00:00,1
pot21,16/03/2021 00:00,6
pot21,16/03/2021 00:00,2
pot21,16/03/2021 00:00,2
pot24,16/03/2021 00:00,300
pot29,16/03/2021 00:00,10
pot3,16/03/2021 00:00,2
pot32,16/03/2021 00:00,50
pot33,16/03/2021 00:00,10
pot35,16/03/2021 00:00,2
pot35,16/03/2021 00:00,4
pot35,16/03/2021 00:00,50
pot35,16/03/2021 00:00,100
pot35,16/03/2021 00:00,200
pot35,16/03/2021 00:00,1000
pot36,16/03/2021 00:00,30
pot36,16/03/2021 00:00,100
pot37,16/03/2021 00:00,2
pot38,16/03/2021 00:00,2
pot38,16/03/2021 00:00,4
pot38,16/03/2021 00:00,10
pot38,16/03/2021 00:00,40
pot38,16/03/2021 00:00,50
pot38,16/03/2021 00:00,300
pot40,16/03/2021 00:00,4
pot40,16/03/2021 00:00,18
pot40,16/03/2021 00:00,30
pot40,16/03/2021 00:00,20
pot41,16/03/2021 00:00,2
pot41,16/03/2021 00:00,6
pot41,16/03/2021 00:00,30
pot41,16/03/2021 00:00,40
pot42,16/03/2021 00:00,4
pot42,16/03/2021 00:00,10
pot42,16/03/2021 00:00,16
pot43,16/03/2021 00:00,2
pot43,16/03/2021 00:00,4
pot43,16/03/2021 00:00,6
pot44,16/03/2021 00:00,8
pot44,16/03/2021 00:00,16
pot45,16/03/2021 00:00,2
pot45,16/03/2021 00:00,4
pot45,16/03/2021 00:00,5
pot47,16/03/2021 00:00,16
pot47,16/03/2021 00:00,20
pot47,16/03/2021 00:00,400
pot48,16/03/2021 00:00,10
pot48,16/03/2021 00:00,300
pot48,16/03/2021 00:00,54
pot48,16/03/2021 00:00,288
pot48,16/03/2021 00:00,270
pot48,16/03/2021 00:00,600
pot48,16/03/2021 00:00,108
pot48,16/03/2021 00:00,144
pot48,16/03/2021 00:00,360
pot48,16/03/2021 00:00,360
pot48,16/03/2021 00:00,150
pot49,16/03/2021 00:00,20
pot49,16/03/2021 00:00,45
pot49,16/03/2021 00:00,60
pot5,16/03/2021 00:00,2
pot5,16/03/2021 00:00,4
pot5,16/03/2021 00:00,10
pot5,16/03/2021 00:00,60
pot5,16/03/2021 00:00,30
pot5,16/03/2021 00:00,60
pot50,16/03/2021 00:00,10
pot50,16/03/2021 00:00,50
pot50,16/03/2021 00:00,70
pot50,16/03/2021 00:00,100
pot51,16/03/2021 00:00,20
pot51,16/03/2021 00:00,40
pot51,16/03/2021 00:00,30
pot51,16/03/2021 00:00,64
pot53,16/03/2021 00:00,8
pot53,16/03/2021 00:00,10
pot55,16/03/2021 00:00,1
pot55,16/03/2021 00:00,3
pot55,16/03/2021 00:00,8
pot55,16/03/2021 00:00,10
pot56,16/03/2021 00:00,4
pot56,16/03/2021 00:00,6
pot56,16/03/2021 00:00,10
pot56,16/03/2021 00:00,20
pot56,16/03/2021 00:00,12
pot58,16/03/2021 00:00,2
pot58,16/03/2021 00:00,2
pot58,16/03/2021 00:00,30
pot58,16/03/2021 00:00,16
pot59,16/03/2021 00:00,1
pot6,16/03/2021 00:00,4
pot6,16/03/2021 00:00,40
pot60,16/03/2021 00:00,2
pot60,16/03/2021 00:00,2
pot60,16/03/2021 00:00,5
pot60,16/03/2021 00:00,8
pot62,16/03/2021 00:00,25
pot62,16/03/2021 00:00,150
pot63,16/03/2021 00:00,20
pot63,16/03/2021 00:00,100
pot64,16/03/2021 00:00,2
pot64,16/03/2021 00:00,5
pot65,16/03/2021 00:00,2
pot65,16/03/2021 00:00,10
pot67,16/03/2021 00:00,10
pot68,16/03/2021 00:00,4
pot68,16/03/2021 00:00,6
pot68,16/03/2021 00:00,40
pot68,16/03/2021 00:00,40
pot68,16/03/2021 00:00,30
pot68,16/03/2021 00:00,100
pot68,16/03/2021 00:00,80
pot68,16/03/2021 00:00,100
pot69,16/03/2021 00:00,6
pot69,16/03/2021 00:00,4
pot69,16/03/2021 00:00,20
pot69,16/03/2021 00:00,20
pot69,16/03/2021 00:00,60
pot69,16/03/2021 00:00,8
pot69,16/03/2021 00:00,30
pot7,16/03/2021 00:00,10
pot7,16/03/2021 00:00,200
pot70,16/03/2021 00:00,8
pot70,16/03/2021 00:00,4
pot70,16/03/2021 00:00,8
pot70,16/03/2021 00:00,20
pot70,16/03/2021 00:00,40
pot70,16/03/2021 00:00,30
pot70,16/03/2021 00:00,100
pot70,16/03/2021 00:00,20
pot70,16/03/2021 00:00,600
pot71,16/03/2021 00:00,12
pot71,16/03/2021 00:00,6
pot71,16/03/2021 00:00,8
pot71,16/03/2021 00:00,40
pot71,16/03/2021 00:00,120
pot71,16/03/2021 00:00,150
pot71,16/03/2021 00:00,200
pot71,16/03/2021 00:00,60
pot71,16/03/2021 00:00,400
pot72,16/03/2021 00:00,8
pot72,16/03/2021 00:00,4
pot72,16/03/2021 00:00,8
pot72,16/03/2021 00:00,40
pot72,16/03/2021 00:00,20
pot72,16/03/2021 00:00,90
pot72,16/03/2021 00:00,40
pot73,16/03/2021 00:00,4
pot73,16/03/2021 00:00,4
pot73,16/03/2021 00:00,6
pot73,16/03/2021 00:00,70
pot73,16/03/2021 00:00,20
pot73,16/03/2021 00:00,80
pot73,16/03/2021 00:00,5
pot73,16/03/2021 00:00,7
pot74,16/03/2021 00:00,12
pot74,16/03/2021 00:00,12
pot74,16/03/2021 00:00,8
pot74,16/03/2021 00:00,50
pot74,16/03/2021 00:00,60
pot74,16/03/2021 00:00,200
pot74,16/03/2021 00:00,20
pot75,16/03/2021 00:00,1
pot75,16/03/2021 00:00,4
pot75,16/03/2021 00:00,3
pot75,16/03/2021 00:00,4
pot75,16/03/2021 00:00,12
pot75,16/03/2021 00:00,80
pot75,16/03/2021 00:00,100
pot75,16/03/2021 00:00,30
pot76,16/03/2021 00:00,6
pot76,16/03/2021 00:00,4
pot76,16/03/2021 00:00,24
pot76,16/03/2021 00:00,50
pot76,16/03/2021 00:00,20
pot77,16/03/2021 00:00,2
pot77,16/03/2021 00:00,8
pot77,16/03/2021 00:00,18
pot77,16/03/2021 00:00,60
pot77,16/03/2021 00:00,20
pot78,16/03/2021 00:00,10
pot78,16/03/2021 00:00,24
pot78,16/03/2021 00:00,20
pot78,16/03/2021 00:00,20
pot79,16/03/2021 00:00,2
pot79,16/03/2021 00:00,8
pot79,16/03/2021 00:00,12
pot79,16/03/2021 00:00,10
pot8,16/03/2021 00:00,6
pot8,16/03/2021 00:00,30
pot80,16/03/2021 00:00,2
pot80,16/03/2021 00:00,2
pot80,16/03/2021 00:00,4
pot80,16/03/2021 00:00,10
pot81,16/03/2021 00:00,6
pot81,16/03/2021 00:00,8
pot82,16/03/2021 00:00,2
pot82,16/03/2021 00:00,8
pot83,16/03/2021 00:00,3
pot83,16/03/2021 00:00,5
pot84,16/03/2021 00:00,60
pot84,16/03/2021 00:00,30
pot84,16/03/2021 00:00,40
pot84,16/03/2021 00:00,350
pot84,16/03/2021 00:00,100
pot84,16/03/2021 00:00,200
pot84,16/03/2021 00:00,100
pot85,16/03/2021 00:00,10
pot85,16/03/2021 00:00,20
pot85,16/03/2021 00:00,30
pot85,16/03/2021 00:00,100
pot86,16/03/2021 00:00,20
pot86,16/03/2021 00:00,40
pot87,16/03/2021 00:00,50
pot88,16/03/2021 00:00,1
pot88,16/03/2021 00:00,2
pot88,16/03/2021 00:00,10
pot88,16/03/2021 00:00,20
pot89,16/03/2021 00:00,20
pot89,16/03/2021 00:00,80
pot89,16/03/2021 00:00,50
pot89,16/03/2021 00:00,120
pot89,16/03/2021 00:00,1600
pot89,16/03/2021 00:00,120
pot89,16/03/2021 00:00,400
pot89,16/03/2021 00:00,240
pot89,16/03/2021 00:00,2400
pot89,16/03/2021 00:00,1000
pot89,16/03/2021 00:00,600
pot89,16/03/2021 00:00,1000
pot89,16/03/2021 00:00,1500
pot89,16/03/2021 00:00,600
pot89,16/03/2021 00:00,600
pot9,16/03/2021 00:00,2
pot9,16/03/2021 00:00,8
pot9,16/03/2021 00:00,30
pot9,16/03/2021 00:00,4
pot90,16/03/2021 00:00,4
pot91,16/03/2021 00:00,54
pot91,16/03/2021 00:00,36
pot91,16/03/2021 00:00,400
pot91,16/03/2021 00:00,72
pot91,16/03/2021 00:00,90
pot91,16/03/2021 00:00,3400
pot91,16/03/2021 00:00,600
pot91,16/03/2021 00:00,250
pot91,16/03/2021 00:00,300
pot91,16/03/2021 00:00,400
pot91,16/03/2021 00:00,500
pot91,16/03/2021 00:00,1000
pot91,16/03/2021 00:00,144
pot93,16/03/2021 00:00,2
pot93,16/03/2021 00:00,5
pot93,16/03/2021 00:00,18
pot93,16/03/2021 00:00,8
pot93,16/03/2021 00:00,130
pot93,16/03/2021 00:00,20
pot93,16/03/2021 00:00,3
pot93,16/03/2021 00:00,9
pot97,16/03/2021 00:00,2
pot97,16/03/2021 00:00,2
pot97,16/03/2021 00:00,5
pot98,16/03/2021 00:00,20
pot98,16/03/2021 00:00,50
pot99,16/03/2021 00:00,150
sal0,16/03/2021 00:00,5
sal0,16/03/2021 00:00,2.5
sal0,16/03/2021 00:00,4
sal0,16/03/2021 00:00,50
sal0,16/03/2021 00:00,200
sal0,16/03/2021 00:00,20
sal0,16/03/2021 00:00,100
sal1,16/03/2021 00:00,0.5
sal1,16/03/2021 00:00,1
sal1,16/03/2021 00:00,5
sal1,16/03/2021 00:00,20
sal1,16/03/2021 00:00,25
sal10,16/03/2021 00:00,10
sal10,16/03/2021 00:00,20
sal10,16/03/2021 00:00,4
sal11,16/03/2021 00:00,2
sal11,16/03/2021 00:00,4
sal11,16/03/2021 00:00,2
sal2,16/03/2021 00:00,50
sal3,16/03/2021 00:00,1
sal3,16/03/2021 00:00,10
sal4,16/03/2021 00:00,1
sal4,16/03/2021 00:00,10
sal5,16/03/2021 00:00,0.5
sal5,16/03/2021 00:00,1
sal5,16/03/2021 00:00,85
sal5,16/03/2021 00:00,280
sal5,16/03/2021 00:00,75
sal5,16/03/2021 00:00,80
sal5,16/03/2021 00:00,425
sal5,16/03/2021 00:00,50
sal5,16/03/2021 00:00,15
sal5,16/03/2021 00:00,30
sal5,16/03/2021 00:00,75
sal6,16/03/2021 00:00,2
sal6,16/03/2021 00:00,12.5
sal6,16/03/2021 00:00,15
sal6,16/03/2021 00:00,300
sal6,16/03/2021 00:00,50
sal7,16/03/2021 00:00,3
sal7,16/03/2021 00:00,5
sal7,16/03/2021 00:00,20
sal7,16/03/2021 00:00,50
see10,16/03/2021 00:00,4
see10,16/03/2021 00:00,6
see10,16/03/2021 00:00,100
see10,16/03/2021 00:00,60
see10,16/03/2021 00:00,25
see10,16/03/2021 00:00,100
see10,16/03/2021 00:00,40
see11,16/03/2021 00:00,8
see11,16/03/2021 00:00,70
see11,16/03/2021 00:00,30
see14,16/03/2021 00:00,20
see16,16/03/2021 00:00,4
see16,16/03/2021 00:00,4
see16,16/03/2021 00:00,10
see16,16/03/2021 00:00,20
see17,16/03/2021 00:00,4
see17,16/03/2021 00:00,8
see17,16/03/2021 00:00,8
see17,16/03/2021 00:00,100
see17,16/03/2021 00:00,120
see17,16/03/2021 00:00,100
see17,16/03/2021 00:00,30
see17,16/03/2021 00:00,50
see17,16/03/2021 00:00,60
see19,16/03/2021 00:00,2
see19,16/03/2021 00:00,2
see19,16/03/2021 00:00,5
see19,16/03/2021 00:00,10
see19,16/03/2021 00:00,4
see2,16/03/2021 00:00,20
see2,16/03/2021 00:00,25
see21,16/03/2021 00:00,20
see22,16/03/2021 00:00,20
see23,16/03/2021 00:00,30
see23,16/03/2021 00:00,20
see23,16/03/2021 00:00,25
see23,16/03/2021 00:00,250
see24,16/03/2021 00:00,4
see26,16/03/2021 00:00,6
see28,16/03/2021 00:00,1
see3,16/03/2021 00:00,40
see3,16/03/2021 00:00,30
see3,16/03/2021 00:00,800
see3,16/03/2021 00:00,100
see3,16/03/2021 00:00,300
see3,16/03/2021 00:00,100
see4,16/03/2021 00:00,400
see4,16/03/2021 00:00,200
see6,16/03/2021 00:00,8
see6,16/03/2021 00:00,40
see6,16/03/2021 00:00,150
see7,16/03/2021 00:00,2
see7,16/03/2021 00:00,4
see7,16/03/2021 00:00,8
see7,16/03/2021 00:00,20
see7,16/03/2021 00:00,40
see7,16/03/2021 00:00,50
see7,16/03/2021 00:00,30
see7,16/03/2021 00:00,300
see7,16/03/2021 00:00,100
see8,16/03/2021 00:00,2
see8,16/03/2021 00:00,30
see8,16/03/2021 00:00,18
see8,16/03/2021 00:00,20
see8,16/03/2021 00:00,100
see9,16/03/2021 00:00,4
see9,16/03/2021 00:00,20
sto11,16/03/2021 00:00,4
sto12,16/03/2021 00:00,22
sto12,16/03/2021 00:00,3
sto13,16/03/2021 00:00,65
sto13,16/03/2021 00:00,2
sto13,16/03/2021 00:00,5
sto13,16/03/2021 00:00,20
sto13,16/03/2021 00:00,2
sto13,16/03/2021 00:00,3
sto14,16/03/2021 00:00,76
sto14,16/03/2021 00:00,6
sto14,16/03/2021 00:00,6
sto14,16/03/2021 00:00,6
sto15,16/03/2021 00:00,10
sto15,16/03/2021 00:00,2
sto15,16/03/2021 00:00,4
sto16,16/03/2021 00:00,38
sto16,16/03/2021 00:00,2
sto16,16/03/2021 00:00,3
sto16,16/03/2021 00:00,2
sto16,16/03/2021 00:00,3
sto2,16/03/2021 00:00,1
sto3,16/03/2021 00:00,2
sto4,16/03/2021 00:00,21
sto46,16/03/2021 00:00,1
sto47,16/03/2021 00:00,2
sto5,16/03/2021 00:00,56
sto5,16/03/2021 00:00,4
sto6,16/03/2021 00:00,34
sto7,16/03/2021 00:00,41
sto7,16/03/2021 00:00,2
sto8,16/03/2021 00:00,72
sto8,16/03/2021 00:00,4
sto8,16/03/2021 00:00,3
sto8,16/03/2021 00:00,4
sto9,16/03/2021 00:00,18
sto9,16/03/2021 00:00,4
sup0,16/03/2021 00:00,20
sup0,16/03/2021 00:00,25
sup1,16/03/2021 00:00,5
sup10,16/03/2021 00:00,40
sup10,16/03/2021 00:00,30
sup10,16/03/2021 00:00,250
sup10,16/03/2021 00:00,200
sup11,16/03/2021 00:00,40
sup11,16/03/2021 00:00,60
sup11,16/03/2021 00:00,40
sup11,16/03/2021 00:00,300
sup11,16/03/2021 00:00,200
sup12,16/03/2021 00:00,50
sup14,16/03/2021 00:00,1
sup14,16/03/2021 00:00,5
sup14,16/03/2021 00:00,6
sup14,16/03/2021 00:00,16
sup14,16/03/2021 00:00,40
sup14,16/03/2021 00:00,60
sup14,16/03/2021 00:00,40
sup14,16/03/2021 00:00,50
sup16,16/03/2021 00:00,5
sup16,16/03/2021 00:00,10
sup16,16/03/2021 00:00,20
sup16,16/03/2021 00:00,50
sup18,16/03/2021 00:00,400
sup18,16/03/2021 00:00,250
sup19,16/03/2021 00:00,6
sup2,16/03/2021 00:00,2
sup2,16/03/2021 00:00,10
sup20,16/03/2021 00:00,2
sup20,16/03/2021 00:00,10
sup20,16/03/2021 00:00,6
sup20,16/03/2021 00:00,4
sup24,16/03/2021 00:00,1
sup27,16/03/2021 00:00,20
sup27,16/03/2021 00:00,40
sup3,16/03/2021 00:00,1
sup31,16/03/2021 00:00,40
sup32,16/03/2021 00:00,10
sup33,16/03/2021 00:00,5
sup33,16/03/2021 00:00,20
sup34,16/03/2021 00:00,5
sup34,16/03/2021 00:00,20
sup34,16/03/2021 00:00,4
sup35,16/03/2021 00:00,50
sup35,16/03/2021 00:00,20
sup38,16/03/2021 00:00,10
sup39,16/03/2021 00:00,20
sup39,16/03/2021 00:00,120
sup39,16/03/2021 00:00,60
sup39,16/03/2021 00:00,100
sup39,16/03/2021 00:00,250
sup39,16/03/2021 00:00,500
sup7,16/03/2021 00:00,5
sup7,16/03/2021 00:00,6
sup7,16/03/2021 00:00,8
sup7,16/03/2021 00:00,10
sup7,16/03/2021 00:00,20
sup7,16/03/2021 00:00,40
sup9,16/03/2021 00:00,10
sup9,16/03/2021 00:00,20
sup9,16/03/2021 00:00,30
sup9,16/03/2021 00:00,50
tra0,16/03/2021 00:00,10
tra2,16/03/2021 00:00,2
tra2,16/03/2021 00:00,8
wee0,16/03/2021 00:00,147
wee0,16/03/2021 00:00,30
wee2,16/03/2021 00:00,4
wee4,16/03/2021 00:00,2
wee4,16/03/2021 00:00,2
wee5,16/03/2021 00:00,1
wee7,16/03/2021 00:00,5
wor0,16/03/2021 00:00,2
wor0,16/03/2021 00:00,4
wor3,16/03/2021 00:00,10
wor3,16/03/2021 00:00,8
wor3,16/03/2021 00:00,18
wor3,16/03/2021 00:00,20
wor3,16/03/2021 00:00,20
wor3,16/03/2021 00:00,320
wor3,16/03/2021 00:00,160
wor3,16/03/2021 00:00,240
acc15,17/03/2021 00:00,6
acc16,17/03/2021 00:00,1
acc17,17/03/2021 00:00,4
acc18,17/03/2021 00:00,2
acc18,17/03/2021 00:00,3
acc19,17/03/2021 00:00,6
acc19,17/03/2021 00:00,0.9
acc21,17/03/2021 00:00,6
acc21,17/03/2021 00:00,18
acc21,17/03/2021 00:00,6
acc21,17/03/2021 00:00,8
acc22,17/03/2021 00:00,3
acc40,17/03/2021 00:00,5
acc41,17/03/2021 00:00,10
acc9,17/03/2021 00:00,2
agg0,17/03/2021 00:00,40
agg0,17/03/2021 00:00,40
agg0,17/03/2021 00:00,100
agg0,17/03/2021 00:00,80
agg0,17/03/2021 00:00,120
agg0,17/03/2021 00:00,100
agg1,17/03/2021 00:00,1
agg1,17/03/2021 00:00,4
agg10,17/03/2021 00:00,20
agg10,17/03/2021 00:00,80
agg2,17/03/2021 00:00,20
agg2,17/03/2021 00:00,40
agg2,17/03/2021 00:00,60
agg2,17/03/2021 00:00,120
agg2,17/03/2021 00:00,80
agg3,17/03/2021 00:00,10
agg3,17/03/2021 00:00,440
agg3,17/03/2021 00:00,120
agg3,17/03/2021 00:00,120
agg3,17/03/2021 00:00,160
agg3,17/03/2021 00:00,160
agg3,17/03/2021 00:00,200
agg3,17/03/2021 00:00,120
agg3,17/03/2021 00:00,80
agg3,17/03/2021 00:00,140
agg3,17/03/2021 00:00,320
agg4,17/03/2021 00:00,10
agg4,17/03/2021 00:00,80
agg4,17/03/2021 00:00,40
agg4,17/03/2021 00:00,40
agg4,17/03/2021 00:00,320
agg5,17/03/2021 00:00,20
agg5,17/03/2021 00:00,40
agg6,17/03/2021 00:00,60
agg6,17/03/2021 00:00,40
agg6,17/03/2021 00:00,60
agg6,17/03/2021 00:00,100
agg6,17/03/2021 00:00,60
agg7,17/03/2021 00:00,2
agg7,17/03/2021 00:00,80
agg7,17/03/2021 00:00,80
agg7,17/03/2021 00:00,80
agg7,17/03/2021 00:00,160
agg7,17/03/2021 00:00,40
agg8,17/03/2021 00:00,20
agg8,17/03/2021 00:00,40
bam0,17/03/2021 00:00,10
bam0,17/03/2021 00:00,110
bam0,17/03/2021 00:00,40
bam0,17/03/2021 00:00,60
bam1,17/03/2021 00:00,3
bam1,17/03/2021 00:00,10
bam1,17/03/2021 00:00,40
bam1,17/03/2021 00:00,50
bam1,17/03/2021 00:00,300
bam2,17/03/2021 00:00,60
bam2,17/03/2021 00:00,60
bam2,17/03/2021 00:00,250
bam2,17/03/2021 00:00,100
bam2,17/03/2021 00:00,500
bam3,17/03/2021 00:00,10
bam3,17/03/2021 00:00,30
bam3,17/03/2021 00:00,100
bam4,17/03/2021 00:00,20
bam4,17/03/2021 00:00,40
bam4,17/03/2021 00:00,100
bam4,17/03/2021 00:00,200
bam4,17/03/2021 00:00,125
bam4,17/03/2021 00:00,200
bam5,17/03/2021 00:00,10
bam5,17/03/2021 00:00,60
bam5,17/03/2021 00:00,40
bam5,17/03/2021 00:00,50
bam5,17/03/2021 00:00,200
bam6,17/03/2021 00:00,20
bam6,17/03/2021 00:00,30
bam6,17/03/2021 00:00,40
bam6,17/03/2021 00:00,300
bam6,17/03/2021 00:00,200
bam7,17/03/2021 00:00,10
bir2,17/03/2021 00:00,0.5
bir2,17/03/2021 00:00,3
bir2,17/03/2021 00:00,10
bir2,17/03/2021 00:00,20
bub0,17/03/2021 00:00,60
bub1,17/03/2021 00:00,200
bub1,17/03/2021 00:00,122
bub4,17/03/2021 00:00,200
bub4,17/03/2021 00:00,122
ele0,17/03/2021 00:00,5
ele1,17/03/2021 00:00,4
ele1,17/03/2021 00:00,2
ele10,17/03/2021 00:00,1
ele13,17/03/2021 00:00,2
ele16,17/03/2021 00:00,3
ele18,17/03/2021 00:00,4
ele22,17/03/2021 00:00,4
ele24,17/03/2021 00:00,1
ele26,17/03/2021 00:00,7
ele26,17/03/2021 00:00,4
ele27,17/03/2021 00:00,1
ele38,17/03/2021 00:00,1
ele40,17/03/2021 00:00,1
ele41,17/03/2021 00:00,1
ele48,17/03/2021 00:00,1
fer0,17/03/2021 00:00,1
fer0,17/03/2021 00:00,5
fer0,17/03/2021 00:00,3
fer0,17/03/2021 00:00,30
fer0,17/03/2021 00:00,460
fer0,17/03/2021 00:00,15
fer0,17/03/2021 00:00,40
fer0,17/03/2021 00:00,1375
fer0,17/03/2021 00:00,60
fer0,17/03/2021 00:00,250
fer0,17/03/2021 00:00,75
fer0,17/03/2021 00:00,125
fer1,17/03/2021 00:00,2.5
fer10,17/03/2021 00:00,0.5
fer10,17/03/2021 00:00,1
fer10,17/03/2021 00:00,20
fer11,17/03/2021 00:00,0.5
fer11,17/03/2021 00:00,5
fer11,17/03/2021 00:00,100
fer13,17/03/2021 00:00,1
fer13,17/03/2021 00:00,10
fer13,17/03/2021 00:00,25
fer14,17/03/2021 00:00,5
fer14,17/03/2021 00:00,10
fer15,17/03/2021 00:00,1
fer15,17/03/2021 00:00,3
fer15,17/03/2021 00:00,15
fer15,17/03/2021 00:00,4
fer16,17/03/2021 00:00,0.5
fer16,17/03/2021 00:00,1
fer16,17/03/2021 00:00,5
fer16,17/03/2021 00:00,125
fer17,17/03/2021 00:00,80
fer17,17/03/2021 00:00,680
fer17,17/03/2021 00:00,160
fer17,17/03/2021 00:00,120
fer17,17/03/2021 00:00,140
fer18,17/03/2021 00:00,5
fer18,17/03/2021 00:00,10
fer21,17/03/2021 00:00,0.05
fer21,17/03/2021 00:00,0.8
fer21,17/03/2021 00:00,0.5
fer21,17/03/2021 00:00,1
fer21,17/03/2021 00:00,10
fer21,17/03/2021 00:00,0.1
fer23,17/03/2021 00:00,0.25
fer23,17/03/2021 00:00,1
fer23,17/03/2021 00:00,1
fer23,17/03/2021 00:00,2
fer23,17/03/2021 00:00,10
fer24,17/03/2021 00:00,2.25
fer24,17/03/2021 00:00,1
fer24,17/03/2021 00:00,2.5
fer24,17/03/2021 00:00,5
fer24,17/03/2021 00:00,60
fer24,17/03/2021 00:00,15
fer24,17/03/2021 00:00,20
fer24,17/03/2021 00:00,250
fer24,17/03/2021 00:00,75
fer24,17/03/2021 00:00,125
fer24,17/03/2021 00:00,150
fer25,17/03/2021 00:00,1
fer25,17/03/2021 00:00,2
fer25,17/03/2021 00:00,3
fer25,17/03/2021 00:00,4
fer25,17/03/2021 00:00,20
fer27,17/03/2021 00:00,2
fer27,17/03/2021 00:00,25
fer28,17/03/2021 00:00,10
fer29,17/03/2021 00:00,1
fer29,17/03/2021 00:00,2
fer3,17/03/2021 00:00,1
fer3,17/03/2021 00:00,5
fer3,17/03/2021 00:00,20
fer3,17/03/2021 00:00,150
fer3,17/03/2021 00:00,1450
fer3,17/03/2021 00:00,200
fer3,17/03/2021 00:00,15
fer3,17/03/2021 00:00,225
fer30,17/03/2021 00:00,5
fer34,17/03/2021 00:00,30
fer34,17/03/2021 00:00,30
fer34,17/03/2021 00:00,45
fer34,17/03/2021 00:00,975
fer34,17/03/2021 00:00,4
fer34,17/03/2021 00:00,40
fer34,17/03/2021 00:00,350
fer34,17/03/2021 00:00,150
fer34,17/03/2021 00:00,100
fer34,17/03/2021 00:00,250
fer34,17/03/2021 00:00,200
fer37,17/03/2021 00:00,1
fer37,17/03/2021 00:00,2.5
fer38,17/03/2021 00:00,4
fer38,17/03/2021 00:00,20
fer38,17/03/2021 00:00,25
fer39,17/03/2021 00:00,5
fer39,17/03/2021 00:00,16
fer4,17/03/2021 00:00,1
fer4,17/03/2021 00:00,10
fer4,17/03/2021 00:00,6
fer4,17/03/2021 00:00,10
fer4,17/03/2021 00:00,100
fer40,17/03/2021 00:00,2
fer40,17/03/2021 00:00,2.5
fer40,17/03/2021 00:00,30
fer40,17/03/2021 00:00,20
fer40,17/03/2021 00:00,40
fer41,17/03/2021 00:00,7.5
fer41,17/03/2021 00:00,10
fer42,17/03/2021 00:00,0.75
fer42,17/03/2021 00:00,0.75
fer42,17/03/2021 00:00,5
fer42,17/03/2021 00:00,5
fer44,17/03/2021 00:00,1
fer44,17/03/2021 00:00,4
fer44,17/03/2021 00:00,3
fer44,17/03/2021 00:00,4
fer44,17/03/2021 00:00,35
fer44,17/03/2021 00:00,50
fer44,17/03/2021 00:00,15
fer44,17/03/2021 00:00,20
fer44,17/03/2021 00:00,175
fer45,17/03/2021 00:00,10
fer45,17/03/2021 00:00,15
fer47,17/03/2021 00:00,2
fer47,17/03/2021 00:00,4
fer47,17/03/2021 00:00,5
fer47,17/03/2021 00:00,20
fer47,17/03/2021 00:00,40
fer48,17/03/2021 00:00,1
fer48,17/03/2021 00:00,2
fer48,17/03/2021 00:00,5
fer48,17/03/2021 00:00,4
fer48,17/03/2021 00:00,5
fer48,17/03/2021 00:00,80
fer48,17/03/2021 00:00,425
fer48,17/03/2021 00:00,20
fer48,17/03/2021 00:00,150
fer49,17/03/2021 00:00,0.075
fer49,17/03/2021 00:00,0.15
fer49,17/03/2021 00:00,4
fer49,17/03/2021 00:00,2
fer49,17/03/2021 00:00,25
fer49,17/03/2021 00:00,30
fer49,17/03/2021 00:00,15
fer49,17/03/2021 00:00,20
fer49,17/03/2021 00:00,300
fer49,17/03/2021 00:00,20
fer49,17/03/2021 00:00,200
fer5,17/03/2021 00:00,0.5
fer5,17/03/2021 00:00,1.4
fer5,17/03/2021 00:00,12
fer5,17/03/2021 00:00,5
fer5,17/03/2021 00:00,15
fer5,17/03/2021 00:00,20
fer50,17/03/2021 00:00,2
fer50,17/03/2021 00:00,5
fer50,17/03/2021 00:00,15
fer50,17/03/2021 00:00,25
fer53,17/03/2021 00:00,5
fer54,17/03/2021 00:00,1
fer56,17/03/2021 00:00,2
fer57,17/03/2021 00:00,2
fer6,17/03/2021 00:00,5
fer60,17/03/2021 00:00,0.6
fer60,17/03/2021 00:00,0.5
fer60,17/03/2021 00:00,1.5
fer60,17/03/2021 00:00,2
fer60,17/03/2021 00:00,2
fer60,17/03/2021 00:00,2.5
fer60,17/03/2021 00:00,10
fer60,17/03/2021 00:00,0.5
fer60,17/03/2021 00:00,50
fer61,17/03/2021 00:00,0.5
fer8,17/03/2021 00:00,10
fer9,17/03/2021 00:00,2
fer9,17/03/2021 00:00,3
fer9,17/03/2021 00:00,60
fer9,17/03/2021 00:00,125
fer9,17/03/2021 00:00,100
fix0,17/03/2021 00:00,12
fix0,17/03/2021 00:00,20
fix0,17/03/2021 00:00,44
fix0,17/03/2021 00:00,40
fix1,17/03/2021 00:00,40
fix1,17/03/2021 00:00,100
fix2,17/03/2021 00:00,100
fix4,17/03/2021 00:00,1
fix4,17/03/2021 00:00,12
fix4,17/03/2021 00:00,16
fix4,17/03/2021 00:00,10
